survey_Id;Country;D9_3_1_O_college_area_other;D9_3_1_O_college_area_other_spelling;D9_3_1_O_college_area_other_translate_es;D9_3_2_O_master_area_other;D9_3_2_O_master_area_other_spelling;D9_3_2_O_master_area_other_translate_es;D9_3_3_O_doctorate_area_other;D9_3_3_O_doctorate_area_other_spelling;D9_3_3_O_doctorate_area_other_translate_es;D9_3_4_O_postdoc_area_other;D9_3_4_O_postdoc_area_other_spelling;D9_3_4_O_postdoc_area_other_translate_es
PER08614;Peru;;;;;;;;;;;;
PER08615;Peru;;;;;;;;;;;;
PER08616;Peru;;;;;;;;;;;;
PER08617;Peru;;;;;;;;;;;;
PER08618;Peru;Administración;Administración;Administración;;;;;;;;;
PER08619;Peru;;;;;;;;;;;;
PER08620;Peru;;;;;;;;;;;;
PER08621;Peru;;;;;;;;;;;;
PER08622;Peru;;;;;;;;;;;;
PER08623;Peru;;;;;;;;;;;;
PER08624;Peru;;;;;;;;;;;;
PER08625;Peru;;;;;;;;;;;;
PER08626;Peru;Medicina;Medicina;Medicina;;;;;;;;;
PER08627;Peru;;;;;;;;;;;;
PER08628;Peru;;;;;;;;;;;;
PER08629;Peru;Diseño y gestión de moda;Diseño y Gestión de Moda;Diseño y Gestión de Moda;;;;;;;;;
PER08630;Peru;;;;;;;;;;;;
PER08631;Peru;;;;;;;;;;;;
PER08632;Peru;;;;;;;;;;;;
PER08633;Peru;;;;;;;;;;;;
PER08634;Peru;;;;;;;;;;;;
PER08635;Peru;;;;;;;;;;;;
PER08636;Peru;;;;;;;;;;;;
PER08637;Peru;;;;;;;;;;;;
PER08638;Peru;;;;;;;;;;;;
PER08639;Peru;;;;;;;;;;;;
PER08640;Peru;;;;;;;;;;;;
PER08641;Peru;;;;;;;;;;;;
PER08642;Peru;Economia;Economía;Economía;;;;;;;;;
PER08643;Peru;;;;;;;;;;;;
PER08644;Peru;;;;;;;;;;;;
PER08645;Peru;;;;;;;;;;;;
PER08646;Peru;;;;;;;;;;;;
PER08647;Peru;;;;;;;;;;;;
PER08648;Peru;;;;;;;;;;;;
PER08649;Peru;;;;;;;;;;;;
PER08650;Peru;;;;;;;;;;;;
PER08651;Peru;;;;;;;;;;;;
PER08652;Peru;;;;;;;;;;;;
PER08653;Peru;Derecho;Derecho;Derecho;;;;;;;;;
PER08654;Peru;;;;;;;;;;;;
PER08655;Peru;;;;;;;;;;;;
PER08656;Peru;;;;;;;;;;;;
PER08657;Peru;;;;;;;;;;;;
PER08658;Peru;;;;;;;;;;;;
PER08659;Peru;;;;;;;;;;;;
PER08660;Peru;;;;;;;;;;;;
PER08661;Peru;;;;;;;;;;;;
PER08662;Peru;;;;;;;;;;;;
PER08663;Peru;;;;;;;;;;;;
PER08664;Peru;;;;;;;;;;;;
PER08665;Peru;;;;;;;;;;;;
PER08666;Peru;;;;;;;;;;;;
PER08667;Peru;;;;;;;;;;;;
PER08668;Peru;Arquitectura;Arquitectura;Arquitectura;;;;;;;;;
PER08669;Peru;;;;;;;;;;;;
PER08670;Peru;;;;;;;;;;;;
PER08671;Peru;;;;;;;;;;;;
PER08672;Peru;;;;;;;;;;;;
PER08673;Peru;;;;;;;;;;;;
PER08674;Peru;;;;;;;;;;;;
PER08675;Peru;DERECHO;Derecho;Derecho;;;;;;;;;
PER08676;Peru;;;;;;;;;;;;
PER08677;Peru;;;;;;;;;;;;
PER08678;Peru;;;;;;;;;;;;
PER08679;Peru;;;;;;;;;;;;
PER08680;Peru;;;;;;;;;;;;
PER08681;Peru;;;;;;;;;;;;
PER08682;Peru;;;;;;;;;;;;
PER08683;Peru;;;;;;;;;;;;
PER08684;Peru;;;;;;;;;;;;
PER08685;Peru;;;;;;;;;;;;
PER08686;Peru;;;;;;;;;;;;
PER08687;Peru;;;;;;;;;;;;
PER08688;Peru;;;;;;;;;;;;
PER08689;Peru;;;;;;;;;;;;
PER08690;Peru;;;;;;;;;;;;
PER08691;Peru;;;;;;;;;;;;
PER08692;Peru;;;;;;;;;;;;
PER08693;Peru;;;;;;;;;;;;
PER08694;Peru;;;;;;;;;;;;
PER08695;Peru;;;;;;;;;;;;
PER08696;Peru;;;;Administración;Administración;Administración;;;;;;
PER08697;Peru;;;;;;;;;;;;
PER08698;Peru;;;;;;;;;;;;
PER08699;Peru;;;;;;;;;;;;
PER08700;Peru;;;;;;;;;;;;
PER08701;Peru;;;;;;;;;;;;
PER08702;Peru;;;;;;;;;;;;
PER08703;Peru;;;;;;;;;;;;
PER08704;Peru;;;;;;;;;;;;
PER08705;Peru;;;;;;;;;;;;
PER08706;Peru;;;;;;;;;;;;
PER08707;Peru;;;;;;;;;;;;
PER08708;Peru;;;;;;;;;;;;
PER08709;Peru;;;;;;;;;;;;
PER08710;Peru;;;;;;;;;;;;
PER08711;Peru;;;;;;;;;;;;
PER08712;Peru;;;;;;;;;;;;
PER08713;Peru;;;;;;;;;;;;
PER08714;Peru;;;;;;;;;;;;
PER08715;Peru;;;;;;;;;;;;
PER08716;Peru;;;;;;;;;;;;
PER08717;Peru;;;;;;;;;;;;
PER08718;Peru;;;;;;;;;;;;
PER08719;Peru;;;;;;;;;;;;
PER08720;Peru;;;;;;;;;;;;
PER08721;Peru;;;;;;;;;;;;
PER08722;Peru;;;;;;;;;;;;
PER08723;Peru;;;;;;;;;;;;
PER08724;Peru;;;;;;;;;;;;
PER08725;Peru;;;;;;;;;;;;
PER08726;Peru;;;;;;;;;;;;
PER08727;Peru;;;;;;;;;;;;
PER08728;Peru;;;;;;;;;;;;
PER08729;Peru;;;;;;;;;;;;
PER08730;Peru;;;;;;;;;;;;
PER08731;Peru;;;;;;;;;;;;
PER08732;Peru;;;;;;;;;;;;
PER08733;Peru;;;;;;;;;;;;
PER08734;Peru;;;;;;;;;;;;
PER08735;Peru;;;;;;;;;;;;
PER08736;Peru;;;;;;;;;;;;
PER08737;Peru;;;;;;;;;;;;
PER08738;Peru;;;;;;;;;;;;
PER08739;Peru;;;;;;;;;;;;
PER08740;Peru;;;;;;;;;;;;
PER08741;Peru;;;;;;;;;;;;
PER08742;Peru;;;;;;;;;;;;
PER08743;Peru;;;;;;;;;;;;
PER08744;Peru;;;;;;;;;;;;
PER08745;Peru;;;;;;;;;;;;
PER08746;Peru;;;;;;;;;;;;
PER08747;Peru;;;;;;;;;;;;
PER08748;Peru;;;;;;;;;;;;
PER08749;Peru;;;;;;;;;;;;
PER08750;Peru;;;;;;;;;;;;
PER08751;Peru;;;;;;;;;;;;
PER08752;Peru;;;;;;;;;;;;
PER08753;Peru;;;;;;;;;;;;
PER08754;Peru;;;;;;;;;;;;
PER08755;Peru;;;;;;;;;;;;
PER08756;Peru;;;;;;;;;;;;
PER08757;Peru;;;;;;;;;;;;
PER08758;Peru;;;;;;;;;;;;
PER08759;Peru;;;;;;;;;;;;
PER08760;Peru;;;;;;;;;;;;
PER08761;Peru;;;;;;;;;;;;
PER08762;Peru;;;;;;;;;;;;
PER08763;Peru;;;;;;;;;;;;
PER08764;Peru;;;;;;;;;;;;
PER08765;Peru;;;;;;;;;;;;
PER08766;Peru;;;;;;;;;;;;
PER08767;Peru;;;;;;;;;;;;
PER08768;Peru;;;;;;;;;;;;
PER08769;Peru;;;;;;;;;;;;
PER08770;Peru;;;;;;;;;;;;
PER08771;Peru;;;;;;;;;;;;
PER08772;Peru;;;;;;;;;;;;
PER08773;Peru;;;;;;;;;;;;
PER08774;Peru;;;;;;;;;;;;
PER08775;Peru;;;;;;;;;;;;
PER08776;Peru;;;;;;;;;;;;
PER08777;Peru;;;;;;;;;;;;
PER08778;Peru;;;;;;;;;;;;
PER08779;Peru;;;;;;;;;;;;
PER08780;Peru;;;;;;;;;;;;
PER08781;Peru;;;;;;;;;;;;
PER08782;Peru;;;;;;;;;;;;
PER08783;Peru;;;;;;;;;;;;
PER08784;Peru;;;;;;;;;;;;
PER08785;Peru;;;;;;;;;;;;
PER08786;Peru;;;;;;;;;;;;
PER08787;Peru;;;;;;;;;;;;
PER08788;Peru;;;;;;;;;;;;
PER08789;Peru;;;;;;;;;;;;
PER08790;Peru;;;;;;;;;;;;
PER08791;Peru;;;;;;;;;;;;
PER08792;Peru;;;;;;;;;;;;
PER08793;Peru;;;;;;;;;;;;
PER08794;Peru;;;;;;;;;;;;
PER08795;Peru;;;;;;;;;;;;
PER08796;Peru;;;;;;;;;;;;
PER08797;Peru;;;;;;;;;;;;
PER08798;Peru;;;;;;;;;;;;
PER08799;Peru;;;;;;;;;;;;
PER08800;Peru;;;;;;;;;;;;
PER08801;Peru;;;;;;;;;;;;
PER08802;Peru;;;;;;;;;;;;
PER08803;Peru;;;;;;;;;;;;
PER08804;Peru;;;;;;;;;;;;
PER08805;Peru;;;;;;;;;;;;
PER08806;Peru;;;;;;;;;;;;
PER08807;Peru;;;;;;;;;;;;
PER08808;Peru;;;;;;;;;;;;
PER08809;Peru;;;;;;;;;;;;
PER08810;Peru;;;;;;;;;;;;
PER08811;Peru;;;;;;;;;;;;
PER08812;Peru;;;;;;;;;;;;
PER08813;Peru;;;;;;;;;;;;
PER08814;Peru;;;;;;;;;;;;
PER08815;Peru;;;;;;;;;;;;
PER08816;Peru;;;;;;;;;;;;
PER08817;Peru;;;;;;;;;;;;
PER08818;Peru;;;;;;;;;;;;
PER08819;Peru;;;;;;;;;;;;
PER08820;Peru;;;;;;;;;;;;
PER08821;Peru;;;;;;;;;;;;
PER08822;Peru;;;;;;;;;;;;
PER08823;Peru;;;;;;;;;;;;
PER08824;Peru;;;;;;;;;;;;
PER08825;Peru;;;;;;;;;;;;
PER08826;Peru;;;;;;;;;;;;
PER08827;Peru;;;;;;;;;;;;
PER08828;Peru;;;;;;;;;;;;
PER08829;Peru;;;;;;;;;;;;
PER08830;Peru;;;;;;;;;;;;
PER08831;Peru;;;;;;;;;;;;
PER08832;Peru;;;;;;;;;;;;
PER08833;Peru;;;;;;;;;;;;
PER08834;Peru;;;;;;;;;;;;
PER08835;Peru;;;;;;;;;;;;
PER08836;Peru;;;;;;;;;;;;
PER08837;Peru;;;;;;;;;;;;
PER08838;Peru;;;;;;;;;;;;
PER08839;Peru;;;;;;;;;;;;
PER08840;Peru;;;;;;;;;;;;
PER08841;Peru;;;;;;;;;;;;
PER08842;Peru;;;;;;;;;;;;
PER08843;Peru;;;;;;;;;;;;
PER08844;Peru;;;;;;;;;;;;
PER08845;Peru;;;;;;;;;;;;
PER08846;Peru;;;;;;;;;;;;
PER08847;Peru;;;;;;;;;;;;
PER08848;Peru;;;;;;;;;;;;
PER08849;Peru;;;;;;;;;;;;
PER08850;Peru;;;;;;;;;;;;
PER08851;Peru;;;;;;;;;;;;
PER08852;Peru;;;;;;;;;;;;
PER08853;Peru;;;;;;;;;;;;
PER08854;Peru;;;;;;;;;;;;
PER08855;Peru;;;;;;;;;;;;
PER08856;Peru;;;;;;;;;;;;
PER08857;Peru;;;;;;;;;;;;
PER08858;Peru;;;;;;;;;;;;
PER08859;Peru;;;;;;;;;;;;
PER08860;Peru;;;;;;;;;;;;
PER08861;Peru;;;;;;;;;;;;
PER08862;Peru;;;;;;;;;;;;
PER08863;Peru;;;;;;;;;;;;
PER08864;Peru;;;;;;;;;;;;
PER08865;Peru;;;;;;;;;;;;
PER08866;Peru;;;;;;;;;;;;
PER08867;Peru;;;;;;;;;;;;
PER08868;Peru;;;;;;;;;;;;
PER08869;Peru;;;;;;;;;;;;
PER08870;Peru;;;;;;;;;;;;
PER08871;Peru;;;;;;;;;;;;
PER08872;Peru;;;;;;;;;;;;
PER08873;Peru;;;;;;;;;;;;
PER08874;Peru;;;;;;;;;;;;
PER08875;Peru;;;;;;;;;;;;
PER08876;Peru;;;;;;;;;;;;
PER08877;Peru;;;;;;;;;;;;
PER08878;Peru;;;;;;;;;;;;
PER08879;Peru;;;;;;;;;;;;
PER08880;Peru;;;;;;;;;;;;
PER08881;Peru;;;;;;;;;;;;
PER08882;Peru;;;;;;;;;;;;
PER08883;Peru;;;;;;;;;;;;
PER08884;Peru;;;;;;;;;;;;
PER08885;Peru;;;;;;;;;;;;
PER08886;Peru;;;;;;;;;;;;
PER08887;Peru;;;;;;;;;;;;
PER08888;Peru;;;;;;;;;;;;
PER08889;Peru;;;;;;;;;;;;
PER08890;Peru;;;;;;;;;;;;
PER08891;Peru;;;;;;;;;;;;
PER08892;Peru;;;;;;;;;;;;
PER08893;Peru;;;;;;;;;;;;
PER08894;Peru;;;;;;;;;;;;
PER08895;Peru;;;;;;;;;;;;
PER08896;Peru;;;;;;;;;;;;
PER08897;Peru;;;;;;;;;;;;
PER08898;Peru;;;;;;;;;;;;
PER08899;Peru;;;;;;;;;;;;
PER08900;Peru;;;;;;;;;;;;
PER08901;Peru;;;;;;;;;;;;
PER08902;Peru;;;;;;;;;;;;
PER08903;Peru;;;;;;;;;;;;
PER08904;Peru;;;;;;;;;;;;
PER08905;Peru;;;;;;;;;;;;
PER08906;Peru;;;;;;;;;;;;
PER08907;Peru;;;;;;;;;;;;
PER08908;Peru;;;;;;;;;;;;
PER08909;Peru;;;;;;;;;;;;
PER08910;Peru;;;;;;;;;;;;
PER08911;Peru;;;;;;;;;;;;
PER08912;Peru;;;;;;;;;;;;
PER08913;Peru;;;;;;;;;;;;
PER08914;Peru;;;;;;;;;;;;
PER08915;Peru;;;;;;;;;;;;
PER08916;Peru;;;;;;;;;;;;
PER08917;Peru;;;;;;;;;;;;
PER08918;Peru;;;;;;;;;;;;
PER08919;Peru;;;;;;;;;;;;
PER08920;Peru;;;;;;;;;;;;
PER08921;Peru;;;;;;;;;;;;
PER08922;Peru;;;;;;;;;;;;
PER08923;Peru;;;;;;;;;;;;
PER08924;Peru;;;;;;;;;;;;
PER08925;Peru;;;;;;;;;;;;
PER08926;Peru;;;;;;;;;;;;
PER08927;Peru;;;;;;;;;;;;
PER08928;Peru;;;;;;;;;;;;
PER08929;Peru;;;;;;;;;;;;
PER08930;Peru;;;;;;;;;;;;
PER08931;Peru;;;;;;;;;;;;
PER08932;Peru;;;;;;;;;;;;
PER08933;Peru;;;;;;;;;;;;
PER08934;Peru;;;;;;;;;;;;
PER08935;Peru;;;;;;;;;;;;
PER08936;Peru;;;;;;;;;;;;
PER08937;Peru;;;;;;;;;;;;
PER08938;Peru;;;;;;;;;;;;
PER08939;Peru;;;;;;;;;;;;
PER08940;Peru;;;;;;;;;;;;
PER08941;Peru;;;;;;;;;;;;
PER08942;Peru;;;;;;;;;;;;
PER08943;Peru;;;;;;;;;;;;
PER08944;Peru;;;;;;;;;;;;
PER08945;Peru;;;;;;;;;;;;
PER08946;Peru;;;;;;;;;;;;
PER08947;Peru;;;;;;;;;;;;
PER08948;Peru;;;;;;;;;;;;
PER08949;Peru;;;;;;;;;;;;
PER08950;Peru;;;;;;;;;;;;
PER08951;Peru;;;;;;;;;;;;
PER08952;Peru;;;;;;;;;;;;
PER08953;Peru;;;;;;;;;;;;
PER08954;Peru;;;;;;;;;;;;
PER08955;Peru;;;;;;;;;;;;
PER08956;Peru;;;;;;;;;;;;
PER08957;Peru;;;;;;;;;;;;
PER08958;Peru;;;;;;;;;;;;
PER08959;Peru;;;;;;;;;;;;
PER08960;Peru;;;;;;;;;;;;
PER08961;Peru;;;;;;;;;;;;
PER08962;Peru;;;;;;;;;;;;
PER08963;Peru;;;;;;;;;;;;
PER08964;Peru;;;;;;;;;;;;
PER08965;Peru;;;;;;;;;;;;
PER08966;Peru;;;;;;;;;;;;
PER08967;Peru;;;;;;;;;;;;
PER08968;Peru;Tecnología, Ingeniería de Sistemas o Computación (Por ejemplo, ciencias de la computación, ingeniería de sistemas, ingeniería de software, informática, sistemas de información, licenciatura en Computación, desarrollo de software, ciberseguridad, Big Data, entre otras relacionadas);Tecnología, Ingeniería de Sistemas O Computación (por Ejemplo, Ciencias de la Computación, Ingeniería de Sistemas, Ingeniería de Software, Informática, Sistemas de Información, Licenciatura en Computación, Desarrollo de Software, Ciberseguridad, Big Data, Entre Otras Relacionadas);Tecnología, Ingeniería de Sistemas O Computación (por Ejemplo, Ciencias de la Computación, Ingeniería de Sistemas, Ingeniería de Software, Informática, Sistemas de Información, Licenciatura en Computación, Desarrollo de Software, Ciberseguridad, Big Data, Entre Otras Relacionadas);;;;;;;;;
PER08969;Peru;;;;;;;;;;;;
PER08970;Peru;;;;;;;;;;;;
PER08971;Peru;;;;;;;;;;;;
PER08972;Peru;;;;;;;;;;;;
PER08973;Peru;;;;;;;;;;;;
PER08974;Peru;;;;;;;;;;;;
PER08975;Peru;;;;;;;;;;;;
PER08976;Peru;;;;;;;;;;;;
PER08977;Peru;;;;;;;;;;;;
PER08978;Peru;;;;;;;;;;;;
PER08979;Peru;;;;;;;;;;;;
PER08980;Peru;;;;;;;;;;;;
PER08981;Peru;;;;;;;;;;;;
PER08982;Peru;;;;;;;;;;;;
PER08983;Peru;;;;;;;;;;;;
PER08984;Peru;;;;;;;;;;;;
PER08985;Peru;;;;;;;;;;;;
PER08986;Peru;;;;;;;;;;;;
PER08987;Peru;;;;;;;;;;;;
PER08988;Peru;;;;;;;;;;;;
PER08989;Peru;;;;;;;;;;;;
PER08990;Peru;;;;;;;;;;;;
PER08991;Peru;;;;;;;;;;;;
PER08992;Peru;;;;;;;;;;;;
PER08993;Peru;;;;;;;;;;;;
PER08994;Peru;;;;;;;;;;;;
PER08995;Peru;;;;;;;;;;;;
PER08996;Peru;;;;;;;;;;;;
PER08997;Peru;;;;;;;;;;;;
PER08998;Peru;;;;;;;;;;;;
PER08999;Peru;;;;;;;;;;;;
PER09000;Peru;;;;;;;;;;;;
PER09001;Peru;;;;;;;;;;;;
PER09002;Peru;;;;;;;;;;;;
PER09003;Peru;;;;;;;;;;;;
PER09004;Peru;;;;;;;;;;;;
PER09005;Peru;;;;;;;;;;;;
PER09006;Peru;;;;;;;;;;;;
PER09007;Peru;;;;;;;;;;;;
PER09008;Peru;;;;;;;;;;;;
PER09009;Peru;;;;;;;;;;;;
PER09010;Peru;;;;;;;;;;;;
PER09011;Peru;;;;;;;;;;;;
PER09012;Peru;;;;;;;;;;;;
PER09013;Peru;;;;;;;;;;;;
PER09014;Peru;;;;;;;;;;;;
PER09015;Peru;;;;;;;;;;;;
PER09016;Peru;;;;;;;;;;;;
PER09017;Peru;;;;;;;;;;;;
PER09018;Peru;;;;;;;;;;;;
PER09019;Peru;;;;;;;;;;;;
PER09020;Peru;;;;;;;;;;;;
PER09021;Peru;;;;;;;;;;;;
PER09022;Peru;;;;;;;;;;;;
PER09023;Peru;;;;;;;;;;;;
PER09024;Peru;;;;;;;;;;;;
PER09025;Peru;;;;;;;;;;;;
PER09026;Peru;;;;;;;;;;;;
PER09027;Peru;;;;;;;;;;;;
PER09028;Peru;;;;;;;;;;;;
PER09029;Peru;;;;;;;;;;;;
PER09030;Peru;;;;;;;;;;;;
PER09031;Peru;;;;;;;;;;;;
PER09032;Peru;;;;;;;;;;;;
PER09033;Peru;;;;;;;;;;;;
PER09034;Peru;;;;;;;;;;;;
PER09035;Peru;;;;;;;;;;;;
PER09036;Peru;;;;;;;;;;;;
PER09037;Peru;;;;;;;;;;;;
PER09038;Peru;;;;;;;;;;;;
PER09039;Peru;;;;;;;;;;;;
PER09040;Peru;;;;;;;;;;;;
PER09041;Peru;;;;;;;;;;;;
PER09042;Peru;;;;;;;;;;;;
PER09043;Peru;;;;;;;;;;;;
PER09044;Peru;;;;;;;;;;;;
PER09045;Peru;;;;;;;;;;;;
PER09046;Peru;;;;;;;;;;;;
PER09047;Peru;;;;;;;;;;;;
PER09048;Peru;;;;;;;;;;;;
PER09049;Peru;;;;;;;;;;;;
PER09050;Peru;;;;;;;;;;;;
PER09051;Peru;;;;;;;;;;;;
PER09052;Peru;;;;;;;;;;;;
PER09053;Peru;;;;;;;;;;;;
PER09054;Peru;;;;;;;;;;;;
PER09055;Peru;;;;;;;;;;;;
PER09056;Peru;;;;;;;;;;;;
PER09057;Peru;;;;;;;;;;;;
PER09058;Peru;;;;;;;;;;;;
PER09059;Peru;;;;;;;;;;;;
PER09060;Peru;;;;;;;;;;;;
PER09061;Peru;;;;;;;;;;;;
PER09062;Peru;;;;;;;;;;;;
PER09063;Peru;;;;;;;;;;;;
PER09064;Peru;;;;;;;;;;;;
PER09065;Peru;;;;;;;;;;;;
PER09066;Peru;;;;;;;;;;;;
PER09067;Peru;;;;;;;;;;;;
PER09068;Peru;;;;;;;;;;;;
PER09069;Peru;;;;;;;;;;;;
PER09070;Peru;;;;;;;;;;;;
PER09071;Peru;;;;;;;;;;;;
PER09072;Peru;;;;;;;;;;;;
PER09073;Peru;;;;;;;;;;;;
PER09074;Peru;;;;;;;;;;;;
PER09075;Peru;;;;;;;;;;;;
PER09076;Peru;;;;;;;;;;;;
PER09077;Peru;;;;;;;;;;;;
PER09078;Peru;;;;;;;;;;;;
PER09079;Peru;;;;;;;;;;;;
PER09080;Peru;;;;;;;;;;;;
PER09081;Peru;;;;;;;;;;;;
PER09082;Peru;;;;;;;;;;;;
PER09083;Peru;;;;;;;;;;;;
PER09084;Peru;;;;;;;;;;;;
PER09085;Peru;;;;;;;;;;;;
PER09086;Peru;;;;;;;;;;;;
PER09087;Peru;;;;;;;;;;;;
PER09088;Peru;;;;;;;;;;;;
PER09089;Peru;;;;;;;;;;;;
PER09090;Peru;;;;;;;;;;;;
PER09091;Peru;;;;;;;;;;;;
PER09092;Peru;;;;;;;;;;;;
PER09093;Peru;;;;;;;;;;;;
PER09094;Peru;;;;;;;;;;;;
PER09095;Peru;;;;;;;;;;;;
PER09096;Peru;;;;;;;;;;;;
PER09097;Peru;;;;;;;;;;;;
PER09098;Peru;;;;;;;;;;;;
PER09099;Peru;;;;;;;;;;;;
PER09100;Peru;;;;;;;;;;;;
PER09101;Peru;;;;;;;;;;;;
PER09102;Peru;;;;;;;;;;;;
PER09103;Peru;;;;;;;;;;;;
PER09104;Peru;;;;;;;;;;;;
PER09105;Peru;;;;;;;;;;;;
PER09106;Peru;;;;;;;;;;;;
PER09107;Peru;;;;;;;;;;;;
PER09108;Peru;;;;;;;;;;;;
PER09109;Peru;;;;;;;;;;;;
PER09110;Peru;;;;;;;;;;;;
PER09111;Peru;;;;;;;;;;;;
PER09112;Peru;;;;;;;;;;;;
PER09113;Peru;;;;;;;;;;;;
PER09114;Peru;;;;;;;;;;;;
PER09115;Peru;;;;;;;;;;;;
PER09116;Peru;;;;;;;;;;;;
PER09117;Peru;;;;;;;;;;;;
PER09118;Peru;;;;;;;;;;;;
PER09119;Peru;;;;;;;;;;;;
PER09120;Peru;;;;;;;;;;;;
PER09121;Peru;;;;;;;;;;;;
PER09122;Peru;;;;;;;;;;;;
PER09123;Peru;;;;;;;;;;;;
PER09124;Peru;;;;;;;;;;;;
PER09125;Peru;;;;;;;;;;;;
PER09126;Peru;;;;;;;;;;;;
PER09127;Peru;;;;;;;;;;;;
PER09128;Peru;;;;;;;;;;;;
PER09129;Peru;;;;;;;;;;;;
PER09130;Peru;;;;;;;;;;;;
PER09131;Peru;;;;;;;;;;;;
PER09132;Peru;;;;;;;;;;;;
PER09133;Peru;;;;;;;;;;;;
PER09134;Peru;;;;;;;;;;;;
PER09135;Peru;;;;;;;;;;;;
PER09136;Peru;;;;;;;;;;;;
PER09137;Peru;;;;;;;;;;;;
PER09138;Peru;;;;;;;;;;;;
PER09139;Peru;;;;;;;;;;;;
PER09140;Peru;;;;;;;;;;;;
PER09141;Peru;;;;;;;;;;;;
PER09142;Peru;;;;;;;;;;;;
PER09143;Peru;;;;;;;;;;;;
PER09144;Peru;;;;;;;;;;;;
PER09145;Peru;;;;;;;;;;;;
PER09146;Peru;;;;;;;;;;;;
PER09147;Peru;;;;;;;;;;;;
PER09148;Peru;;;;;;;;;;;;
PER09149;Peru;;;;;;;;;;;;
PER09150;Peru;;;;;;;;;;;;
PER09151;Peru;;;;;;;;;;;;
PER09152;Peru;;;;;;;;;;;;
PER09153;Peru;;;;;;;;;;;;
PER09154;Peru;;;;;;;;;;;;
PER09155;Peru;;;;;;;;;;;;
PER09156;Peru;;;;;;;;;;;;
PER09157;Peru;;;;;;;;;;;;
PER09158;Peru;;;;;;;;;;;;
PER09159;Peru;;;;;;;;;;;;
PER09160;Peru;;;;;;;;;;;;
PER09161;Peru;;;;;;;;;;;;
PER09162;Peru;;;;;;;;;;;;
PER09163;Peru;;;;;;;;;;;;
PER09164;Peru;;;;;;;;;;;;
PER09165;Peru;;;;;;;;;;;;
PER09166;Peru;;;;;;;;;;;;
PER09167;Peru;;;;;;;;;;;;
PER09168;Peru;;;;;;;;;;;;
PER09169;Peru;;;;;;;;;;;;
PER09170;Peru;;;;;;;;;;;;
PER09171;Peru;;;;;;;;;;;;
PER09172;Peru;;;;;;;;;;;;
PER09173;Peru;;;;;;;;;;;;
PER09174;Peru;;;;;;;;;;;;
PER09175;Peru;;;;;;;;;;;;
PER09176;Peru;;;;;;;;;;;;
PER09177;Peru;;;;;;;;;;;;
PER09178;Peru;;;;;;;;;;;;
PER09179;Peru;;;;;;;;;;;;
PER09180;Peru;;;;;;;;;;;;
PER09181;Peru;;;;;;;;;;;;
PER09182;Peru;;;;;;;;;;;;
PER09183;Peru;;;;;;;;;;;;
PER09184;Peru;;;;;;;;;;;;
PER09185;Peru;;;;;;;;;;;;
PER09186;Peru;;;;;;;;;;;;
PER09187;Peru;;;;;;;;;;;;
PER09188;Peru;;;;;;;;;;;;
PER09189;Peru;;;;;;;;;;;;
PER09190;Peru;;;;;;;;;;;;
PER09191;Peru;;;;;;;;;;;;
PER09192;Peru;;;;;;;;;;;;
PER09193;Peru;;;;;;;;;;;;
PER09194;Peru;;;;;;;;;;;;
PER09195;Peru;;;;;;;;;;;;
PER09196;Peru;;;;;;;;;;;;
PER09197;Peru;;;;;;;;;;;;
PER09198;Peru;;;;;;;;;;;;
PER09199;Peru;;;;;;;;;;;;
PER09200;Peru;;;;;;;;;;;;
PER09201;Peru;;;;;;;;;;;;
PER09202;Peru;;;;;;;;;;;;
PER09203;Peru;;;;;;;;;;;;
PER09204;Peru;;;;;;;;;;;;
PER09205;Peru;;;;;;;;;;;;
PER09206;Peru;;;;;;;;;;;;
PER09207;Peru;;;;;;;;;;;;
PER09208;Peru;;;;;;;;;;;;
PER09209;Peru;;;;;;;;;;;;
PER09210;Peru;;;;;;;;;;;;
PER09211;Peru;;;;;;;;;;;;
PER09212;Peru;;;;;;;;;;;;
PER09213;Peru;;;;;;;;;;;;
PER09214;Peru;;;;;;;;;;;;
PER09215;Peru;;;;;;;;;;;;
PER09216;Peru;;;;;;;;;;;;
PER09217;Peru;;;;;;;;;;;;
PER09218;Peru;;;;;;;;;;;;
PER09219;Peru;;;;;;;;;;;;
PER09220;Peru;;;;;;;;;;;;
PER09221;Peru;;;;;;;;;;;;
PER09222;Peru;;;;;;;;;;;;
PER09223;Peru;;;;;;;;;;;;
PER09224;Peru;;;;;;;;;;;;
PER09225;Peru;;;;;;;;;;;;
PER09226;Peru;;;;;;;;;;;;
PER09227;Peru;;;;;;;;;;;;
PER09228;Peru;;;;;;;;;;;;
PER09229;Peru;;;;;;;;;;;;
PER09230;Peru;;;;;;;;;;;;
PER09231;Peru;;;;;;;;;;;;
PER09232;Peru;;;;;;;;;;;;
PER09233;Peru;;;;;;;;;;;;
PER09234;Peru;;;;;;;;;;;;
PER09235;Peru;;;;;;;;;;;;
PER09236;Peru;;;;;;;;;;;;
PER09237;Peru;;;;;;;;;;;;
PER09238;Peru;;;;;;;;;;;;
PER09239;Peru;;;;;;;;;;;;
PER09240;Peru;;;;;;;;;;;;
PER09241;Peru;;;;;;;;;;;;
PER09242;Peru;;;;;;;;;;;;
PER09243;Peru;;;;;;;;;;;;
PER09244;Peru;;;;;;;;;;;;
PER09245;Peru;;;;;;;;;;;;
