"survey_Id","Country","D3_gender","Spelling"
"PER08477","Peru","Femenino","Feminino"
"PER08478","Peru","Masculino","Masculino"
"PER08479","Peru","Masculino","Masculino"
"PER08480","Peru","Femenino","Feminino"
"PER08481","Peru","Masculino","Masculino"
"PER08482","Peru","Femenino","Feminino"
"PER08483","Peru","Masculino","Masculino"
"PER08484","Peru","Femenino","Feminino"
"PER08485","Peru","Femenino","Feminino"
"PER08486","Peru","Masculino","Masculino"
"PER08487","Peru","Femenino","Feminino"
"PER08488","Peru","Masculino","Masculino"
"PER08489","Peru","Masculino","Masculino"
"PER08490","Peru","Femenino","Feminino"
"PER08491","Peru","Masculino","Masculino"
"PER08492","Peru","Masculino","Masculino"
"PER08493","Peru","Femenino","Feminino"
"PER08494","Peru","Masculino","Masculino"
"PER08495","Peru","Femenino","Feminino"
"PER08496","Peru","Femenino","Feminino"
"PER08497","Peru","Masculino","Masculino"
"PER08498","Peru","Femenino","Feminino"
"PER08499","Peru","Femenino","Feminino"
"PER08500","Peru","Femenino","Feminino"
"PER08501","Peru","Femenino","Feminino"
"PER08502","Peru","Femenino","Feminino"
"PER08503","Peru","Femenino","Feminino"
"PER08504","Peru","Femenino","Feminino"
"PER08505","Peru","Masculino","Masculino"
"PER08506","Peru","Femenino","Feminino"
"PER08507","Peru","Masculino","Masculino"
"PER08508","Peru","Masculino","Masculino"
"PER08509","Peru","Femenino","Feminino"
"PER08510","Peru","Femenino","Feminino"
"PER08511","Peru","Femenino","Feminino"
"PER08512","Peru","Femenino","Feminino"
"PER08513","Peru","Femenino","Feminino"
"PER08514","Peru","Prefiero no responder","Prefiero no responder"
"PER08515","Peru","Femenino","Feminino"
"PER08516","Peru","Masculino","Masculino"
"PER08517","Peru","Femenino","Feminino"
"PER08518","Peru","Femenino","Feminino"
"PER08519","Peru","Masculino","Masculino"
"PER08520","Peru","Masculino","Masculino"
"PER08521","Peru","Masculino","Masculino"
"PER08522","Peru","Femenino","Feminino"
"PER08523","Peru","Masculino","Masculino"
"PER08524","Peru","Femenino","Feminino"
"PER08525","Peru","Femenino","Feminino"
"PER08526","Peru","Masculino","Masculino"
"PER08527","Peru","Femenino","Feminino"
"PER08528","Peru","Masculino","Masculino"
"PER08529","Peru","Femenino","Feminino"
"PER08530","Peru","Femenino","Feminino"
"PER08531","Peru","Femenino","Feminino"
"PER08532","Peru","Masculino","Masculino"
"PER08533","Peru","Masculino","Masculino"
"PER08534","Peru","Femenino","Feminino"
"PER08535","Peru","Masculino","Masculino"
"PER08536","Peru","Femenino","Feminino"
"PER08537","Peru","Masculino","Masculino"
"PER08538","Peru","Femenino","Feminino"
"PER08539","Peru","Femenino","Feminino"
"PER08540","Peru","Femenino","Feminino"
"PER08541","Peru","Femenino","Feminino"
"PER08542","Peru","Femenino","Feminino"
"PER08543","Peru","Masculino","Masculino"
"PER08544","Peru","Femenino","Feminino"
"PER08545","Peru","Masculino","Masculino"
"PER08546","Peru","Masculino","Masculino"
"PER08547","Peru","Masculino","Masculino"
"PER08548","Peru","Femenino","Feminino"
"PER08549","Peru","Masculino","Masculino"
"PER08550","Peru","Femenino","Feminino"
"PER08551","Peru","Femenino","Feminino"
"PER08552","Peru","Femenino","Feminino"
"PER08553","Peru","Femenino","Feminino"
"PER08554","Peru","Masculino","Masculino"
"PER08555","Peru","Femenino","Feminino"
"PER08556","Peru","Femenino","Feminino"
"PER08557","Peru","Femenino","Feminino"
"PER08558","Peru","Masculino","Masculino"
"PER08559","Peru","Femenino","Feminino"
"PER08560","Peru","Masculino","Masculino"
"PER08561","Peru","Femenino","Feminino"
"PER08562","Peru","Femenino","Feminino"
"PER08563","Peru","Femenino","Feminino"
"PER08564","Peru","Femenino","Feminino"
"PER08565","Peru","Masculino","Masculino"
"PER08566","Peru","Femenino","Feminino"
"PER08567","Peru","Femenino","Feminino"
"PER08568","Peru","Femenino","Feminino"
"PER08569","Peru","Masculino","Masculino"
"PER08570","Peru","Masculino","Masculino"
"PER08571","Peru","No binario","No binario"
"PER08572","Peru","Femenino","Feminino"
"PER08573","Peru","MUJER CISGÉNERO","MUJER CISGÉNERO"
"PER08574","Peru","Femenino","Feminino"
"PER08575","Peru","Masculino","Masculino"
"PER08576","Peru","Masculino","Masculino"
"PER08577","Peru","Femenino","Feminino"
"PER08578","Peru","Masculino","Masculino"
"PER08579","Peru","Femenino","Feminino"
"PER08580","Peru","Bisexual","Bisexual"
"PER08581","Peru","Femenino","Feminino"
"PER08582","Peru","Femenino","Feminino"
"PER08583","Peru","Femenino","Feminino"
"PER08584","Peru","Femenino","Feminino"
"PER08585","Peru","Bisexual","Bisexual"
"PER08586","Peru","Femenino","Feminino"
"PER08587","Peru","Femenino","Feminino"
"PER08588","Peru","Femenino","Feminino"
"PER08589","Peru","Masculino","Masculino"
"PER08590","Peru","Femenino","Feminino"
"PER08591","Peru","Masculino","Masculino"
"PER08592","Peru","Masculino","Masculino"
"PER08593","Peru","Femenino","Feminino"
"PER08594","Peru","Femenino","Feminino"
"PER08595","Peru","Masculino","Masculino"
"PER08596","Peru","Femenino","Feminino"
"PER08597","Peru","Femenino","Feminino"
"PER08598","Peru","Femenino","Feminino"
"PER08599","Peru","Femenino","Feminino"
"PER08600","Peru","Femenino","Feminino"
"PER08601","Peru","Femenino","Feminino"
"PER08602","Peru","Femenino","Feminino"
"PER08603","Peru","Femenino","Feminino"
"PER08604","Peru","Heterosexual","Heterossexual"
"PER08605","Peru","Femenino","Feminino"
"PER08606","Peru","Femenino","Feminino"
"PER08607","Peru","Femenino","Feminino"
"PER08608","Peru","Masculino","Masculino"
"PER08609","Peru","Masculino","Masculino"
"PER08610","Peru","Femenino","Feminino"
"PER08611","Peru","Femenino","Feminino"
"PER08612","Peru","Femenino","Feminino"
"PER08613","Peru","Masculino","Masculino"
"PER08614","Peru","Femenino","Feminino"
"PER08615","Peru","Femenino","Feminino"
"PER08616","Peru","Femenino","Feminino"
"PER08617","Peru","Femenino","Feminino"
"PER08618","Peru","Femenino","Feminino"
"PER08619","Peru","Femenino","Feminino"
"PER08620","Peru","Femenino","Feminino"
"PER08621","Peru","Femenino","Feminino"
"PER08622","Peru","Masculino","Masculino"
"PER08623","Peru","Femenino","Feminino"
"PER08624","Peru","Masculino","Masculino"
"PER08625","Peru","Femenino","Feminino"
"PER08626","Peru","Masculino","Masculino"
"PER08627","Peru","Masculino","Masculino"
"PER08628","Peru","Masculino","Masculino"
"PER08629","Peru","Femenino","Feminino"
"PER08630","Peru","Femenino","Feminino"
"PER08631","Peru","Femenino","Feminino"
"PER08632","Peru","Femenino","Feminino"
"PER08633","Peru","Heterosexual","Heterossexual"
"PER08634","Peru","Femenino","Feminino"
"PER08635","Peru","Femenino","Feminino"
"PER08636","Peru","Masculino","Masculino"
"PER08637","Peru","Masculino","Masculino"
"PER08638","Peru","Masculino","Masculino"
"PER08639","Peru","Masculino","Masculino"
"PER08640","Peru","Femenino","Feminino"
"PER08641","Peru","Femenino","Feminino"
"PER08642","Peru","Masculino","Masculino"
"PER08643","Peru","Femenino","Feminino"
"PER08644","Peru","Masculino","Masculino"
"PER08645","Peru","Masculino","Masculino"
"PER08646","Peru","Femenino","Feminino"
"PER08647","Peru","Masculino","Masculino"
"PER08648","Peru","Heterosexual","Heterossexual"
"PER08649","Peru","Masculino","Masculino"
"PER08650","Peru","Masculino","Masculino"
"PER08651","Peru","Masculino","Masculino"
"PER08652","Peru","Masculino","Masculino"
"PER08653","Peru","Femenino","Feminino"
"PER08654","Peru","Masculino","Masculino"
"PER08655","Peru","Masculino","Masculino"
"PER08656","Peru","Masculino","Masculino"
"PER08657","Peru","Femenino","Feminino"
"PER08658","Peru","Masculino","Masculino"
"PER08659","Peru","Masculino","Masculino"
"PER08660","Peru","Masculino","Masculino"
"PER08661","Peru","Femenino","Feminino"
"PER08662","Peru","Masculino","Masculino"
"PER08663","Peru","Masculino","Masculino"
"PER08664","Peru","Femenino","Feminino"
"PER08665","Peru","Femenino","Feminino"
"PER08666","Peru","Masculino","Masculino"
"PER08667","Peru","Masculino","Masculino"
"PER08668","Peru","Masculino","Masculino"
"PER08669","Peru","Femenino","Feminino"
"PER08670","Peru","Masculino","Masculino"
"PER08671","Peru","Femenino","Feminino"
"PER08672","Peru","Masculino","Masculino"
"PER08673","Peru","Heterosexual","Heterossexual"
"PER08674","Peru","Masculino","Masculino"
"PER08675","Peru","Femenino","Feminino"
"PER08676","Peru","Masculino","Masculino"
"PER08677","Peru","Masculino","Masculino"
"PER08678","Peru","Prefiero no responder","Prefiero no responder"
"PER08679","Peru","Masculino","Masculino"
"PER08680","Peru","Masculino","Masculino"
"PER08681","Peru","Masculino","Masculino"
"PER08682","Peru","Masculino","Masculino"
"PER08683","Peru","Masculino","Masculino"
"PER08684","Peru","Femenino","Feminino"
"PER08685","Peru","Masculino","Masculino"
"PER08686","Peru","Femenino","Feminino"
"PER08687","Peru","Femenino","Feminino"
"PER08688","Peru","Masculino","Masculino"
"PER08689","Peru","Femenino","Feminino"
"PER08690","Peru","Femenino","Feminino"
"PER08691","Peru","Masculino","Masculino"
"PER08692","Peru","Masculino","Masculino"
"PER08693","Peru","Femenino","Feminino"
"PER08694","Peru","Masculino","Masculino"
"PER08695","Peru","Masculino","Masculino"
"PER08696","Peru","Masculino","Masculino"
"PER08697","Peru","Masculino","Masculino"
"PER08698","Peru","Femenino","Feminino"
"PER08699","Peru","Femenino","Feminino"
"PER08700","Peru","Femenino","Feminino"
"PER08701","Peru","Femenino","Feminino"
"PER08702","Peru","Femenino","Feminino"
"PER08703","Peru","Masculino","Masculino"
"PER08704","Peru","Masculino","Masculino"
"PER08705","Peru","Masculino","Masculino"
"PER08706","Peru","Masculino","Masculino"
"PER08707","Peru","Femenino","Feminino"
"PER08708","Peru","Masculino","Masculino"
"PER08709","Peru","Femenino","Feminino"
"PER08710","Peru","Masculino","Masculino"
"PER08711","Peru","Masculino","Masculino"
"PER08712","Peru","Femenino","Feminino"
"PER08713","Peru","Masculino","Masculino"
"PER08714","Peru","Masculino","Masculino"
"PER08715","Peru","Femenino","Feminino"
"PER08716","Peru","Masculino","Masculino"
"PER08717","Peru","Masculino","Masculino"
"PER08718","Peru","Femenino","Feminino"
"PER08719","Peru","Masculino","Masculino"
"PER08720","Peru","Masculino","Masculino"
"PER08721","Peru","Femenino","Feminino"
"PER08722","Peru","Masculino","Masculino"
"PER08723","Peru","Femenino","Feminino"
"PER08724","Peru","Femenino","Feminino"
"PER08725","Peru","Femenino","Feminino"
"PER08726","Peru","Femenino","Feminino"
"PER08727","Peru","Femenino","Feminino"
"PER08728","Peru","Femenino","Feminino"
"PER08729","Peru","Masculino","Masculino"
"PER08730","Peru","Femenino","Feminino"
"PER08731","Peru","Femenino","Feminino"
"PER08732","Peru","Femenino","Feminino"
"PER08733","Peru","Femenino","Feminino"
"PER08734","Peru","Femenino","Feminino"
"PER08735","Peru","Masculino","Masculino"
"PER08736","Peru","Masculino","Masculino"
"PER08737","Peru","Masculino","Masculino"
"PER08738","Peru","Masculino","Masculino"
"PER08739","Peru","Masculino","Masculino"
"PER08740","Peru","Masculino","Masculino"
"PER08741","Peru","Femenino","Feminino"
"PER08742","Peru","Masculino","Masculino"
"PER08743","Peru","Masculino","Masculino"
"PER08744","Peru","Femenino","Feminino"
"PER08745","Peru","Femenino","Feminino"
"PER08746","Peru","Masculino","Masculino"
"PER08747","Peru","Masculino","Masculino"
"PER08748","Peru","Femenino","Feminino"
"PER08749","Peru","Femenino","Feminino"
"PER08750","Peru","Femenino","Feminino"
"PER08751","Peru","Masculino","Masculino"
"PER08752","Peru","Femenino","Feminino"
"PER08753","Peru","Masculino","Masculino"
"PER08754","Peru","Masculino","Masculino"
"PER08755","Peru","Masculino","Masculino"
"PER08756","Peru","Masculino","Masculino"
"PER08757","Peru","Femenino","Feminino"
"PER08758","Peru","Femenino","Feminino"
"PER08759","Peru","Masculino","Masculino"
"PER08760","Peru","Masculino","Masculino"
"PER08761","Peru","Femenino","Feminino"
"PER08762","Peru","Femenino","Feminino"
"PER08763","Peru","Femenino","Feminino"
"PER08764","Peru","Masculino","Masculino"
"PER08765","Peru","Femenino","Feminino"
"PER08766","Peru","Masculino","Masculino"
"PER08767","Peru","Masculino","Masculino"
"PER08768","Peru","Femenino","Feminino"
"PER08769","Peru","Femenino","Feminino"
"PER08770","Peru","Femenino","Feminino"
"PER08771","Peru","Femenino","Feminino"
"PER08772","Peru","Masculino","Masculino"
"PER08773","Peru","Masculino","Masculino"
"PER08774","Peru","Masculino","Masculino"
"PER08775","Peru","Masculino","Masculino"
"PER08776","Peru","Masculino","Masculino"
"PER08777","Peru","Masculino","Masculino"
"PER08778","Peru","Femenino","Feminino"
"PER08779","Peru","Femenino","Feminino"
"PER08780","Peru","Masculino","Masculino"
"PER08781","Peru","Masculino","Masculino"
"PER08782","Peru","Masculino","Masculino"
"PER08783","Peru","Masculino","Masculino"
"PER08784","Peru","Femenino","Feminino"
"PER08785","Peru","Masculino","Masculino"
"PER08786","Peru","Masculino","Masculino"
"PER08787","Peru","Masculino","Masculino"
"PER08788","Peru","Masculino","Masculino"
"PER08789","Peru","Masculino","Masculino"
"PER08790","Peru","Femenino","Feminino"
"PER08791","Peru","Masculino","Masculino"
"PER08792","Peru","Femenino","Feminino"
"PER08793","Peru","Masculino","Masculino"
"PER08794","Peru","Masculino","Masculino"
"PER08795","Peru","Masculino","Masculino"
"PER08796","Peru","Masculino","Masculino"
"PER08797","Peru","Femenino","Feminino"
"PER08798","Peru","Masculino","Masculino"
"PER08799","Peru","Masculino","Masculino"
"PER08800","Peru","Masculino","Masculino"
"PER08801","Peru","Femenino","Feminino"
"PER08802","Peru","Masculino","Masculino"
"PER08803","Peru","Femenino","Feminino"
"PER08804","Peru","Masculino","Masculino"
"PER08805","Peru","Masculino","Masculino"
"PER08806","Peru","Femenino","Feminino"
"PER08807","Peru","Masculino","Masculino"
"PER08808","Peru","Femenino","Feminino"
"PER08809","Peru","Masculino","Masculino"
"PER08810","Peru","Femenino","Feminino"
"PER08811","Peru","Masculino","Masculino"
"PER08812","Peru","Masculino","Masculino"
"PER08813","Peru","Masculino","Masculino"
"PER08814","Peru","Masculino","Masculino"
"PER08815","Peru","Femenino","Feminino"
"PER08816","Peru","Masculino","Masculino"
"PER08817","Peru","Femenino","Feminino"
"PER08818","Peru","Femenino","Feminino"
"PER08819","Peru","Femenino","Feminino"
"PER08820","Peru","Femenino","Feminino"
"PER08821","Peru","Masculino","Masculino"
"PER08822","Peru","Masculino","Masculino"
"PER08823","Peru","Femenino","Feminino"
"PER08824","Peru","Femenino","Feminino"
"PER08825","Peru","Femenino","Feminino"
"PER08826","Peru","Femenino","Feminino"
"PER08827","Peru","Femenino","Feminino"
"PER08828","Peru","Masculino","Masculino"
"PER08829","Peru","Masculino","Masculino"
"PER08830","Peru","Femenino","Feminino"
"PER08831","Peru","Masculino","Masculino"
"PER08832","Peru","Masculino","Masculino"
"PER08833","Peru","Masculino","Masculino"
"PER08834","Peru","Masculino","Masculino"
"PER08835","Peru","Masculino","Masculino"
"PER08836","Peru","Masculino","Masculino"
"PER08837","Peru","Femenino","Feminino"
"PER08838","Peru","Masculino","Masculino"
"PER08839","Peru","Masculino","Masculino"
"PER08840","Peru","Femenino","Feminino"
"PER08841","Peru","Masculino","Masculino"
"PER08842","Peru","Masculino","Masculino"
"PER08843","Peru","Masculino","Masculino"
"PER08844","Peru","Masculino","Masculino"
"PER08845","Peru","Femenino","Feminino"
"PER08846","Peru","Femenino","Feminino"
"PER08847","Peru","Masculino","Masculino"
"PER08848","Peru","Femenino","Feminino"
"PER08849","Peru","Femenino","Feminino"
"PER08850","Peru","Femenino","Feminino"
"PER08851","Peru","Masculino","Masculino"
"PER08852","Peru","Masculino","Masculino"
"PER08853","Peru","Masculino","Masculino"
"PER08854","Peru","Femenino","Feminino"
"PER08855","Peru","Femenino","Feminino"
"PER08856","Peru","Femenino","Feminino"
"PER08857","Peru","Masculino","Masculino"
"PER08858","Peru","Masculino","Masculino"
"PER08859","Peru","Femenino","Feminino"
"PER08860","Peru","Femenino","Feminino"
"PER08861","Peru","Femenino","Feminino"
"PER08862","Peru","Masculino","Masculino"
"PER08863","Peru","Femenino","Feminino"
"PER08864","Peru","Masculino","Masculino"
"PER08865","Peru","Femenino","Feminino"
"PER08866","Peru","Masculino","Masculino"
"PER08867","Peru","Masculino","Masculino"
"PER08868","Peru","Masculino","Masculino"
"PER08869","Peru","Masculino","Masculino"
"PER08870","Peru","Masculino","Masculino"
"PER08871","Peru","Masculino","Masculino"
"PER08872","Peru","Femenino","Feminino"
"PER08873","Peru","Masculino","Masculino"
"PER08874","Peru","Femenino","Feminino"
"PER08875","Peru","Masculino","Masculino"
"PER08876","Peru","Femenino","Feminino"
"PER08877","Peru","Femenino","Feminino"
"PER08878","Peru","Femenino","Feminino"
"PER08879","Peru","Femenino","Feminino"
"PER08880","Peru","Masculino","Masculino"
"PER08881","Peru","Masculino","Masculino"
"PER08882","Peru","Masculino","Masculino"
"PER08883","Peru","Masculino","Masculino"
"PER08884","Peru","Femenino","Feminino"
"PER08885","Peru","Masculino","Masculino"
"PER08886","Peru","Masculino","Masculino"
"PER08887","Peru","Femenino","Feminino"
"PER08888","Peru","Masculino","Masculino"
"PER08889","Peru","Femenino","Feminino"
"PER08890","Peru","Masculino","Masculino"
"PER08891","Peru","Masculino","Masculino"
"PER08892","Peru","Masculino","Masculino"
"PER08893","Peru","Masculino","Masculino"
"PER08894","Peru","Femenino","Feminino"
"PER08895","Peru","Masculino","Masculino"
"PER08896","Peru","Femenino","Feminino"
"PER08897","Peru","Masculino","Masculino"
"PER08898","Peru","Femenino","Feminino"
"PER08899","Peru","Masculino","Masculino"
"PER08900","Peru","Femenino","Feminino"
"PER08901","Peru","Femenino","Feminino"
"PER08902","Peru","Masculino","Masculino"
"PER08903","Peru","Femenino","Feminino"
