survey_Id;Country;D3_gender;Spelling ;Translate_ES;Synonyms;Contextualization;SOGIE;SOGIE_Classification
PER08443;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08444;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08445;Peru;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
PER08446;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08447;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08448;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08449;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08450;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08451;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08452;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08453;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08454;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08455;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08456;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08457;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08458;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08459;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08460;Peru;chico trans;Chico trans;Chico trans;Chico trans;Chico trans;Transgénero;Identidad de género
PER08461;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08462;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08463;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08464;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08465;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08466;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08467;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08468;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08469;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08470;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08471;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08472;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08473;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08474;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08475;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08476;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08477;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08478;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08479;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08480;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08481;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08482;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08483;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08484;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08485;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08486;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08487;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08488;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08489;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08490;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08491;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08492;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08493;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08494;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08495;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08496;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08497;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08498;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08499;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08500;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08501;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08502;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08503;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08504;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08505;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08506;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08507;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08508;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08509;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08510;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08511;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08512;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08513;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08514;Peru;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Prefiero no responder;Otros metadatos
PER08515;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08516;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08517;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08518;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08519;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08520;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08521;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08522;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08523;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08524;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08525;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08526;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08527;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08528;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08529;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08530;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08531;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08532;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08533;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08534;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08535;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08536;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08537;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08538;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08539;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08540;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08541;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08542;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08543;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08544;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08545;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08546;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08547;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08548;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08549;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08550;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08551;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08552;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08553;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08554;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08555;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08556;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08557;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08558;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08559;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08560;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08561;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08562;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08563;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08564;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08565;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08566;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08567;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08568;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08569;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08570;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08571;Peru;No binario;No binario;No binario;No binario;No binario;No binario;Identidad de género
PER08572;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08573;Peru;MUJER CISGÉNERO;Mujer cisgénero;Mujer cisgénero;Femenino;Femenino;Cisgénero;Identidad de género
PER08574;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08575;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08576;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08577;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08578;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08579;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08580;Peru;Bisexual;Bisexual;Bisexual;Bisexual;Bisexual;Bisexual;Orientación sexual
PER08581;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08582;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08583;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08584;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08585;Peru;Bisexual;Bisexual;Bisexual;Bisexual;Bisexual;Bisexual;Orientación sexual
PER08586;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08587;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08588;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08589;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08590;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08591;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08592;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08593;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08594;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08595;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08596;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08597;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08598;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08599;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08600;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08601;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08602;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08603;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08604;Peru;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Heterosexual;Orientación sexual
PER08605;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08606;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08607;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08608;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08609;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08610;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08611;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08612;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08613;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08614;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08615;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08616;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08617;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08618;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08619;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08620;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08621;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08622;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08623;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08624;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08625;Peru;Femenino;Femenino;Femenino;Femenino;Femenino;Cisgénero;Identidad de género
PER08626;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08627;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
PER08628;Peru;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
