survey_Id;Country;D11_O_professional_area_other;D11_O_professional_area_other_spelling;D11_O_professional_area_other_translate_es
PER08630;Peru;Automotriz;Automotriz;Automotriz
PER08631;Peru;;;
PER08632;Peru;;;
PER08633;Peru;;;
PER08634;Peru;SALUD;Salud;Salud
PER08635;Peru;;;
PER08636;Peru;;;
PER08637;Peru;;;
PER08638;Peru;;;
PER08639;Peru;;;
PER08640;Peru;;;
PER08641;Peru;;;
PER08642;Peru;;;
PER08643;Peru;;;
PER08644;Peru;;;
PER08645;Peru;;;
PER08646;Peru;;;
PER08647;Peru;;;
PER08648;Peru;Enfermería;Enfermería;Enfermería
PER08649;Peru;;;
PER08650;Peru;;;
PER08651;Peru;;;
PER08652;Peru;;;
PER08653;Peru;;;
PER08654;Peru;Ninguno;Ninguno;Ninguno
PER08655;Peru;;;
PER08656;Peru;;;
PER08657;Peru;ninguno;Ninguno;Ninguno
PER08658;Peru;;;
PER08659;Peru;;;
PER08660;Peru;;;
PER08661;Peru;;;
PER08662;Peru;;;
PER08663;Peru;;;
PER08664;Peru;;;
PER08665;Peru;;;
PER08666;Peru;;;
PER08667;Peru;;;
PER08668;Peru;;;
PER08669;Peru;Ninguno;Ninguno;Ninguno
PER08670;Peru;Ninguno;Ninguno;Ninguno
PER08671;Peru;;;
PER08672;Peru;;;
PER08673;Peru;;;
PER08674;Peru;;;
PER08675;Peru;ABOGADA;Abogado(a);Abogado(a)
PER08676;Peru;;;
PER08677;Peru;;;
PER08678;Peru;;;
PER08679;Peru;;;
PER08680;Peru;;;
PER08681;Peru;;;
PER08682;Peru;;;
PER08683;Peru;Ninguno;Ninguno;Ninguno
PER08684;Peru;;;
PER08685;Peru;;;
PER08686;Peru;;;
PER08687;Peru;;;
PER08688;Peru;;;
PER08689;Peru;Ninguna;Ninguna;Ninguna
PER08690;Peru;No trabaja;No Trabajo;No Trabajo
PER08691;Peru;;;
PER08692;Peru;Estudiante;Estudiante;Estudiante
PER08693;Peru;Nomguno;Ninguno;Ninguno
PER08694;Peru;;;
PER08695;Peru;;;
PER08696;Peru;;;
PER08697;Peru;;;
PER08698;Peru;Solo esta estudiando;Estudiante;Estudiante
PER08699;Peru;;;
PER08700;Peru;;;
PER08701;Peru;;;
PER08702;Peru;Estudiante;Estudiante;Estudiante
PER08703;Peru;;;
PER08704;Peru;;;
PER08705;Peru;;;
PER08706;Peru;;;
PER08707;Peru;;;
PER08708;Peru;;;
PER08709;Peru;;;
PER08710;Peru;;;
PER08711;Peru;;;
PER08712;Peru;;;
PER08713;Peru;Estudiante;Estudiante;Estudiante
PER08714;Peru;;;
PER08715;Peru;;;
PER08716;Peru;Estudiante;Estudiante;Estudiante
PER08717;Peru;;;
PER08718;Peru;Estudiante;Estudiante;Estudiante
PER08719;Peru;;;
PER08720;Peru;Ninguno;Ninguno;Ninguno
PER08721;Peru;;;
PER08722;Peru;;;
PER08723;Peru;No trabajo;No Trabajo;No Trabajo
PER08724;Peru;;;
PER08725;Peru;;;
PER08726;Peru;;;
PER08727;Peru;No trabaja;No Trabajo;No Trabajo
PER08728;Peru;;;
PER08729;Peru;;;
PER08730;Peru;;;
PER08731;Peru;Ninguno;Ninguno;Ninguno
PER08732;Peru;Ninguna;Ninguna;Ninguna
PER08733;Peru;;;
PER08734;Peru;;;
PER08735;Peru;;;
PER08736;Peru;Ninguno;Ninguno;Ninguno
PER08737;Peru;;;
PER08738;Peru;;;
PER08739;Peru;;;
PER08740;Peru;;;
PER08741;Peru;Inmobiliaria;Inmobiliaria;Inmobiliaria
PER08742;Peru;;;
PER08743;Peru;Ninguno;Ninguno;Ninguno
PER08744;Peru;No trabaja;No Trabajo;No Trabajo
PER08745;Peru;;;
PER08746;Peru;nada;No Informado;No Informado
PER08747;Peru;;;
PER08748;Peru;Ni guno;Ninguno;Ninguno
PER08749;Peru;;;
PER08750;Peru;No;No Informado;No Informado
PER08751;Peru;;;
PER08752;Peru;No;No Informado;No Informado
PER08753;Peru;Ninguno;Ninguno;Ninguno
PER08754;Peru;;;
PER08755;Peru;;;
PER08756;Peru;Ninguno;Ninguno;Ninguno
PER08757;Peru;;;
PER08758;Peru;;;
PER08759;Peru;Ninguno;Ninguno;Ninguno
PER08760;Peru;;;
PER08761;Peru;;;
PER08762;Peru;;;
PER08763;Peru;;;
PER08764;Peru;;;
PER08765;Peru;;;
PER08766;Peru;;;
PER08767;Peru;Ninguno;Ninguno;Ninguno
PER08768;Peru;Ninguno;Ninguno;Ninguno
PER08769;Peru;;;
PER08770;Peru;;;
PER08771;Peru;;;
PER08772;Peru;;;
PER08773;Peru;;;
PER08774;Peru;;;
PER08775;Peru;;;
PER08776;Peru;;;
PER08777;Peru;;;
PER08778;Peru;Estudia;Estudiante;Estudiante
PER08779;Peru;;;
PER08780;Peru;Ninguno;Ninguno;Ninguno
PER08781;Peru;;;
PER08782;Peru;;;
PER08783;Peru;;;
PER08784;Peru;;;
PER08785;Peru;;;
PER08786;Peru;ninguno;Ninguno;Ninguno
PER08787;Peru;;;
PER08788;Peru;Ninguna;Ninguna;Ninguna
PER08789;Peru;;;
PER08790;Peru;;;
PER08791;Peru;Ninguno;Ninguno;Ninguno
PER08792;Peru;Ninguno;Ninguno;Ninguno
PER08793;Peru;;;
PER08794;Peru;;;
PER08795;Peru;;;
PER08796;Peru;;;
PER08797;Peru;;;
PER08798;Peru;;;
PER08799;Peru;;;
PER08800;Peru;;;
PER08801;Peru;;;
PER08802;Peru;Ninguna;Ninguna;Ninguna
PER08803;Peru;;;
PER08804;Peru;;;
PER08805;Peru;Area de  análisis;Area de Análisis;Area de Análisis
PER08806;Peru;;;
PER08807;Peru;;;
PER08808;Peru;;;
PER08809;Peru;;;
PER08810;Peru;;;
PER08811;Peru;;;
PER08812;Peru;Ninguno, aún no trabajo;No Trabajo;No Trabajo
PER08813;Peru;;;
PER08814;Peru;;;
PER08815;Peru;Estudiante;Estudiante;Estudiante
PER08816;Peru;Ninguno;Ninguno;Ninguno
PER08817;Peru;;;
PER08818;Peru;;;
PER08819;Peru;;;
PER08820;Peru;Estudiante;Estudiante;Estudiante
PER08821;Peru;;;
PER08822;Peru;;;
PER08823;Peru;Ninguno;Ninguno;Ninguno
PER08824;Peru;;;
PER08825;Peru;;;
PER08826;Peru;Ninguna;Ninguna;Ninguna
PER08827;Peru;;;
PER08828;Peru;;;
PER08829;Peru;No trabaja;No Trabajo;No Trabajo
PER08830;Peru;;;
PER08831;Peru;Ninguna;Ninguna;Ninguna
PER08832;Peru;;;
PER08833;Peru;;;
PER08834;Peru;;;
PER08835;Peru;No trabajo;No Trabajo;No Trabajo
PER08836;Peru;Nimguno;Ninguno;Ninguno
PER08837;Peru;;;
PER08838;Peru;;;
PER08839;Peru;;;
PER08840;Peru;;;
PER08841;Peru;;;
PER08842;Peru;;;
PER08843;Peru;;;
PER08844;Peru;Ni guno;Ninguno;Ninguno
PER08845;Peru;;;
PER08846;Peru;;;
PER08847;Peru;;;
PER08848;Peru;;;
PER08849;Peru;;;
PER08850;Peru;Ninguno;Ninguno;Ninguno
PER08851;Peru;;;
PER08852;Peru;;;
PER08853;Peru;;;
PER08854;Peru;;;
PER08855;Peru;;;
PER08856;Peru;Ninguno;Ninguno;Ninguno
PER08857;Peru;;;
PER08858;Peru;;;
PER08859;Peru;No estoy trabajando;No Trabajo;No Trabajo
PER08860;Peru;;;
PER08861;Peru;Ventas de productos de belleza;Ventas de Productos de Belleza;Ventas de Productos de Belleza
PER08862;Peru;;;
PER08863;Peru;Ninguno;Ninguno;Ninguno
PER08864;Peru;;;
PER08865;Peru;Ninguno;Ninguno;Ninguno
PER08866;Peru;;;
PER08867;Peru;;;
PER08868;Peru;;;
PER08869;Peru;;;
PER08870;Peru;;;
PER08871;Peru;;;
PER08872;Peru;;;
PER08873;Peru;;;
PER08874;Peru;;;
PER08875;Peru;;;
PER08876;Peru;;;
PER08877;Peru;;;
PER08878;Peru;;;
PER08879;Peru;No trabajo;No Trabajo;No Trabajo
PER08880;Peru;Ninguno;Ninguno;Ninguno
PER08881;Peru;;;
PER08882;Peru;;;
PER08883;Peru;;;
PER08884;Peru;;;
PER08885;Peru;;;
PER08886;Peru;Ninguna;Ninguna;Ninguna
PER08887;Peru;estudiante;Estudiante;Estudiante
PER08888;Peru;;;
PER08889;Peru;;;
PER08890;Peru;;;
PER08891;Peru;;;
PER08892;Peru;;;
PER08893;Peru;;;
PER08894;Peru;;;
PER08895;Peru;;;
PER08896;Peru;;;
PER08897;Peru;;;
PER08898;Peru;;;
PER08899;Peru;;;
PER08900;Peru;Ninguno;Ninguno;Ninguno
PER08901;Peru;INDEPENDIENTE;Independiente;Independiente
PER08902;Peru;;;
PER08903;Peru;Ninguno;Ninguno;Ninguno
PER08904;Peru;Ninguno;Ninguno;Ninguno
PER08905;Peru;;;
PER08906;Peru;;;
PER08907;Peru;;;
PER08908;Peru;;;
PER08909;Peru;;;
PER08910;Peru;;;
PER08911;Peru;;;
PER08912;Peru;;;
PER08913;Peru;;;
PER08914;Peru;;;
PER08915;Peru;;;
PER08916;Peru;Ninguno;Ninguno;Ninguno
PER08917;Peru;;;
PER08918;Peru;;;
PER08919;Peru;;;
PER08920;Peru;;;
PER08921;Peru;;;
PER08922;Peru;;;
PER08923;Peru;;;
PER08924;Peru;;;
PER08925;Peru;;;
PER08926;Peru;Ninguno;Ninguno;Ninguno
PER08927;Peru;;;
PER08928;Peru;;;
PER08929;Peru;;;
PER08930;Peru;;;
PER08931;Peru;Ninguno;Ninguno;Ninguno
PER08932;Peru;;;
PER08933;Peru;;;
PER08934;Peru;No trabajo;No Trabajo;No Trabajo
PER08935;Peru;;;
PER08936;Peru;Ninguno;Ninguno;Ninguno
PER08937;Peru;;;
PER08938;Peru;;;
PER08939;Peru;;;
PER08940;Peru;;;
PER08941;Peru;;;
PER08942;Peru;Ninguno;Ninguno;Ninguno
PER08943;Peru;;;
PER08944;Peru;;;
PER08945;Peru;;;
PER08946;Peru;;;
PER08947;Peru;;;
PER08948;Peru;No trabajas;No Trabajo;No Trabajo
PER08949;Peru;;;
PER08950;Peru;;;
PER08951;Peru;;;
PER08952;Peru;Ninguno;Ninguno;Ninguno
PER08953;Peru;;;
PER08954;Peru;;;
PER08955;Peru;;;
PER08956;Peru;;;
PER08957;Peru;Ventas;Ventas;Ventas
PER08958;Peru;;;
PER08959;Peru;;;
PER08960;Peru;;;
PER08961;Peru;;;
PER08962;Peru;;;
PER08963;Peru;;;
PER08964;Peru;;;
PER08965;Peru;Ninguno;Ninguno;Ninguno
PER08966;Peru;;;
PER08967;Peru;;;
PER08968;Peru;Banca;Banca;Banca
PER08969;Peru;Estoy esrudiando en UDEP;Estudiante (UDEP);Estudiante (UDEP)
PER08970;Peru;;;
PER08971;Peru;;;
PER08972;Peru;;;
PER08973;Peru;;;
PER08974;Peru;;;
PER08975;Peru;;;
PER08976;Peru;;;
PER08977;Peru;;;
PER08978;Peru;;;
PER08979;Peru;;;
PER08980;Peru;Ng;No Informado;No Informado
PER08981;Peru;;;
PER08982;Peru;Estudiante;Estudiante;Estudiante
PER08983;Peru;;;
PER08984;Peru;;;
PER08985;Peru;;;
PER08986;Peru;Estudiante;Estudiante;Estudiante
PER08987;Peru;;;
PER08988;Peru;Ninguno;Ninguno;Ninguno
PER08989;Peru;;;
PER08990;Peru;;;
PER08991;Peru;;;
PER08992;Peru;Ninguno;Ninguno;Ninguno
PER08993;Peru;No esta trabajando;No Trabajo;No Trabajo
PER08994;Peru;;;
PER08995;Peru;;;
PER08996;Peru;;;
PER08997;Peru;;;
PER08998;Peru;;;
PER08999;Peru;;;
PER09000;Peru;Ninguna;Ninguna;Ninguna
PER09001;Peru;;;
PER09002;Peru;;;
PER09003;Peru;;;
PER09004;Peru;;;
PER09005;Peru;;;
PER09006;Peru;;;
PER09007;Peru;;;
PER09008;Peru;;;
PER09009;Peru;;;
PER09010;Peru;;;
PER09011;Peru;;;
PER09012;Peru;Ninguno;Ninguno;Ninguno
PER09013;Peru;Venta de ropa;Venta de Ropa;Venta de Ropa
PER09014;Peru;;;
PER09015;Peru;;;
PER09016;Peru;;;
PER09017;Peru;;;
PER09018;Peru;;;
PER09019;Peru;Independiente;Independiente;Independiente
PER09020;Peru;;;
PER09021;Peru;;;
PER09022;Peru;;;
PER09023;Peru;;;
PER09024;Peru;;;
PER09025;Peru;;;
PER09026;Peru;;;
PER09027;Peru;;;
PER09028;Peru;;;
PER09029;Peru;;;
PER09030;Peru;;;
PER09031;Peru;;;
PER09032;Peru;;;
PER09033;Peru;No estudio;No Estudia;No Estudia
PER09034;Peru;;;
PER09035;Peru;;;
PER09036;Peru;No estudia;No Estudia;No Estudia
PER09037;Peru;;;
PER09038;Peru;;;
PER09039;Peru;;;
PER09040;Peru;;;
PER09041;Peru;;;
PER09042;Peru;;;
PER09043;Peru;;;
PER09044;Peru;;;
PER09045;Peru;;;
PER09046;Peru;;;
PER09047;Peru;;;
PER09048;Peru;;;
PER09049;Peru;;;
PER09050;Peru;;;
PER09051;Peru;;;
PER09052;Peru;;;
PER09053;Peru;;;
PER09054;Peru;;;
PER09055;Peru;;;
PER09056;Peru;;;
PER09057;Peru;;;
PER09058;Peru;;;
PER09059;Peru;Ninguna;Ninguna;Ninguna
PER09060;Peru;;;
PER09061;Peru;;;
PER09062;Peru;No;No Informado;No Informado
PER09063;Peru;No trabajo;No Trabajo;No Trabajo
PER09064;Peru;;;
PER09065;Peru;Ninguna;Ninguna;Ninguna
PER09066;Peru;Ninguna;Ninguna;Ninguna
PER09067;Peru;;;
PER09068;Peru;estudiante;Estudiante;Estudiante
PER09069;Peru;;;
PER09070;Peru;;;
PER09071;Peru;;;
PER09072;Peru;;;
PER09073;Peru;;;
PER09074;Peru;;;
PER09075;Peru;;;
PER09076;Peru;;;
PER09077;Peru;;;
PER09078;Peru;No trabajo;No Trabajo;No Trabajo
PER09079;Peru;Ninguno;Ninguno;Ninguno
PER09080;Peru;;;
PER09081;Peru;No;No Informado;No Informado
PER09082;Peru;;;
PER09083;Peru;;;
PER09084;Peru;Ninguno;Ninguno;Ninguno
PER09085;Peru;;;
PER09086;Peru;;;
PER09087;Peru;;;
PER09088;Peru;;;
PER09089;Peru;;;
PER09090;Peru;;;
PER09091;Peru;;;
PER09092;Peru;No trabajo.;No Trabajo;No Trabajo
PER09093;Peru;;;
PER09094;Peru;;;
PER09095;Peru;Ninguno;Ninguno;Ninguno
PER09096;Peru;;;
PER09097;Peru;;;
PER09098;Peru;ninguno;Ninguno;Ninguno
PER09099;Peru;;;
PER09100;Peru;;;
PER09101;Peru;;;
PER09102;Peru;;;
PER09103;Peru;;;
PER09104;Peru;;;
PER09105;Peru;;;
PER09106;Peru;Ninguna;Ninguna;Ninguna
PER09107;Peru;;;
PER09108;Peru;;;
PER09109;Peru;Ninguno;Ninguno;Ninguno
PER09110;Peru;No trabaja;No Trabajo;No Trabajo
PER09111;Peru;;;
PER09112;Peru;;;
PER09113;Peru;;;
PER09114;Peru;;;
PER09115;Peru;Estoy estudiando;Estudiante;Estudiante
PER09116;Peru;;;
PER09117;Peru;;;
PER09118;Peru;;;
PER09119;Peru;Estudiante;Estudiante;Estudiante
PER09120;Peru;;;
PER09121;Peru;Ninguno;Ninguno;Ninguno
PER09122;Peru;Estudiante;Estudiante;Estudiante
PER09123;Peru;;;
PER09124;Peru;Estoy estudiando;Estudiante;Estudiante
PER09125;Peru;Essalud;EsSalud;EsSalud
PER09126;Peru;Estoy estudiando en upao;Estudiante (UPAO);Estudiante (UPAO)
PER09127;Peru;;;
PER09128;Peru;;;
PER09129;Peru;;;
PER09130;Peru;;;
PER09131;Peru;;;
PER09132;Peru;;;
PER09133;Peru;;;
PER09134;Peru;;;
PER09135;Peru;;;
PER09136;Peru;;;
PER09137;Peru;;;
PER09138;Peru;;;
PER09139;Peru;;;
PER09140;Peru;No trabajo;No Trabajo;No Trabajo
PER09141;Peru;;;
PER09142;Peru;;;
PER09143;Peru;;;
PER09144;Peru;Soy estudiante;Estudiante;Estudiante
PER09145;Peru;;;
PER09146;Peru;;;
PER09147;Peru;Ninguno;Ninguno;Ninguno
PER09148;Peru;;;
PER09149;Peru;No trabajo;No Trabajo;No Trabajo
PER09150;Peru;;;
PER09151;Peru;;;
PER09152;Peru;;;
PER09153;Peru;;;
PER09154;Peru;;;
PER09155;Peru;;;
PER09156;Peru;ninguno;Ninguno;Ninguno
PER09157;Peru;;;
PER09158;Peru;ninguno;Ninguno;Ninguno
PER09159;Peru;;;
PER09160;Peru;;;
PER09161;Peru;;;
PER09162;Peru;;;
PER09163;Peru;;;
PER09164;Peru;;;
PER09165;Peru;Ninguno;Ninguno;Ninguno
PER09166;Peru;;;
PER09167;Peru;;;
PER09168;Peru;Ninguno;Ninguno;Ninguno
PER09169;Peru;;;
PER09170;Peru;Estudio;Estudiante;Estudiante
PER09171;Peru;;;
PER09172;Peru;No trabajo;No Trabajo;No Trabajo
PER09173;Peru;;;
PER09174;Peru;No;No Informado;No Informado
PER09175;Peru;;;
PER09176;Peru;No trabajando;No Trabajo;No Trabajo
PER09177;Peru;;;
PER09178;Peru;No trabajo;No Trabajo;No Trabajo
PER09179;Peru;;;
PER09180;Peru;;;
PER09181;Peru;Ninguno soy estudiante;Estudiante;Estudiante
PER09182;Peru;Ninguna;Ninguna;Ninguna
PER09183;Peru;;;
PER09184;Peru;Estudiante;Estudiante;Estudiante
PER09185;Peru;;;
PER09186;Peru;Ninguno;Ninguno;Ninguno
PER09187;Peru;Soy estudiante;Estudiante;Estudiante
PER09188;Peru;;;
PER09189;Peru;;;
PER09190;Peru;;;
PER09191;Peru;Estpy estudiando en upao;Estudiante (UPAO);Estudiante (UPAO)
PER09192;Peru;;;
PER09193;Peru;No trabajo;No Trabajo;No Trabajo
PER09194;Peru;;;
PER09195;Peru;;;
PER09196;Peru;;;
PER09197;Peru;;;
PER09198;Peru;;;
PER09199;Peru;Ningúno;Ninguno;Ninguno
PER09200;Peru;;;
PER09201;Peru;;;
PER09202;Peru;;;
PER09203;Peru;Ninguno;Ninguno;Ninguno
PER09204;Peru;;;
PER09205;Peru;;;
PER09206;Peru;;;
PER09207;Peru;;;
PER09208;Peru;Ninguna;Ninguna;Ninguna
PER09209;Peru;;;
PER09210;Peru;;;
PER09211;Peru;;;
PER09212;Peru;;;
PER09213;Peru;;;
PER09214;Peru;Estudio;Estudiante;Estudiante
PER09215;Peru;;;
PER09216;Peru;;;
PER09217;Peru;;;
PER09218;Peru;;;
PER09219;Peru;;;
PER09220;Peru;;;
PER09221;Peru;No;No Informado;No Informado
PER09222;Peru;;;
PER09223;Peru;;;
PER09224;Peru;;;
PER09225;Peru;;;
PER09226;Peru;Ventas;Ventas;Ventas
PER09227;Peru;;;
PER09228;Peru;No trabaja;No Trabajo;No Trabajo
PER09229;Peru;Estudiante;Estudiante;Estudiante
PER09230;Peru;;;
PER09231;Peru;;;
PER09232;Peru;;;
PER09233;Peru;;;
PER09234;Peru;;;
PER09235;Peru;;;
PER09236;Peru;NINGUNO;Ninguno;Ninguno
PER09237;Peru;;;
PER09238;Peru;;;
PER09239;Peru;;;
PER09240;Peru;;;
PER09241;Peru;EMPRESA PROCESADORA DE ALIMENTOS;Empresa Procesadora de Alimentos;Empresa Procesadora de Alimentos
PER09242;Peru;Ninguna;Ninguna;Ninguna
PER09243;Peru;;;
PER09244;Peru;;;
PER09245;Peru;;;
PER09246;Peru;;;
PER09247;Peru;;;
PER09248;Peru;;;
PER09249;Peru;;;
PER09250;Peru;;;
PER09251;Peru;;;
PER09252;Peru;;;
PER09253;Peru;Estoy estudiando;Estudiante;Estudiante
PER09254;Peru;Independiente;Independiente;Independiente
PER09255;Peru;;;
PER09256;Peru;Ninguna;Ninguna;Ninguna
PER09257;Peru;;;
PER09258;Peru;;;
PER09259;Peru;;;
PER09260;Peru;;;
PER09261;Peru;;;
PER09262;Peru;;;
PER09263;Peru;;;
PER09264;Peru;;;
PER09265;Peru;;;
PER09266;Peru;;;
PER09267;Peru;;;
PER09268;Peru;;;
PER09269;Peru;Independiente;Independiente;Independiente
PER09270;Peru;;;
PER09271;Peru;;;
PER09272;Peru;;;
PER09273;Peru;;;
PER09274;Peru;;;
PER09275;Peru;ninguno;Ninguno;Ninguno
PER09276;Peru;;;
PER09277;Peru;;;
PER09278;Peru;;;
PER09279;Peru;;;
PER09280;Peru;;;
PER09281;Peru;;;
PER09282;Peru;;;
PER09283;Peru;;;
PER09284;Peru;;;
PER09285;Peru;;;
PER09286;Peru;;;
PER09287;Peru;;;
PER09288;Peru;;;
PER09289;Peru;;;
PER09290;Peru;;;
PER09291;Peru;;;
PER09292;Peru;;;
PER09293;Peru;;;
PER09294;Peru;;;
PER09295;Peru;;;
PER09296;Peru;;;
PER09297;Peru;;;
PER09298;Peru;No trabaja;No Trabajo;No Trabajo
PER09299;Peru;;;
PER09300;Peru;;;
PER09301;Peru;;;
PER09302;Peru;Estoy estufiando en la UTP ing de sistemas;Estudiante de Ingeniería de Sistemas (UTP);Estudiante de Ingeniería de Sistemas (UTP)
PER09303;Peru;;;
PER09304;Peru;Ninguno/ no trabaja;No Trabajo;No Trabajo
PER09305;Peru;;;
PER09306;Peru;;;
PER09307;Peru;;;
PER09308;Peru;Ninguno;Ninguno;Ninguno
PER09309;Peru;Ninguno;Ninguno;Ninguno
PER09310;Peru;Soporte técnico;Soporte Técnico;Soporte Técnico
PER09311;Peru;;;
PER09312;Peru;;;
PER09313;Peru;Ninguno;Ninguno;Ninguno
PER09314;Peru;;;
PER09315;Peru;Estudiante;Estudiante;Estudiante
PER09316;Peru;;;
PER09317;Peru;;;
PER09318;Peru;;;
PER09319;Peru;Independiente;Independiente;Independiente
PER09320;Peru;;;
PER09321;Peru;;;
PER09322;Peru;;;
PER09323;Peru;;;
PER09324;Peru;;;
PER09325;Peru;;;
PER09326;Peru;;;
PER09327;Peru;;;
PER09328;Peru;no trabaja;No Trabajo;No Trabajo
PER09329;Peru;;;
PER09330;Peru;No trabaja;No Trabajo;No Trabajo
PER09331;Peru;;;
PER09332;Peru;;;
PER09333;Peru;Trabajo en sistemas pero estoy estudiandiando ing de sitemas en la utp;Trabaja en Sistemas y Estudia Ingeniería de Sistemas (UTP);Trabaja en Sistemas y Estudia Ingeniería de Sistemas (UTP)
PER09334;Peru;;;
PER09335;Peru;;;
PER09336;Peru;Ninguna;Ninguna;Ninguna
PER09337;Peru;;;
PER09338;Peru;;;
PER09339;Peru;;;
PER09340;Peru;;;
PER09341;Peru;;;
PER09342;Peru;No trabajo;No Trabajo;No Trabajo
PER09343;Peru;;;
PER09344;Peru;;;
PER09345;Peru;;;
PER09346;Peru;;;
PER09347;Peru;;;
PER09348;Peru;;;
PER09349;Peru;;;
PER09350;Peru;;;
PER09351;Peru;;;
PER09352;Peru;;;
PER09353;Peru;;;
PER09354;Peru;;;
PER09355;Peru;Ninguna;Ninguna;Ninguna
PER09356;Peru;;;
PER09357;Peru;Sioy estudiante  y hago cachuelos;Estudiante;Estudiante
PER09358;Peru;;;
PER09359;Peru;;;
PER09360;Peru;;;
PER09361;Peru;;;
PER09362;Peru;;;
PER09363;Peru;;;
PER09364;Peru;Financiero;Financiero;Financiero
PER09365;Peru;;;
PER09366;Peru;;;
PER09367;Peru;;;
PER09368;Peru;;;
PER09369;Peru;;;
PER09370;Peru;;;
PER09371;Peru;;;
PER09372;Peru;;;
PER09373;Peru;;;
PER09374;Peru;;;
PER09375;Peru;Textil;Textil;Textil
PER09376;Peru;Ninguno;Ninguno;Ninguno
PER09377;Peru;;;
PER09378;Peru;Ninguno/ no trabaja;No Trabajo;No Trabajo
PER09379;Peru;No trabaja;No Trabajo;No Trabajo
PER09380;Peru;;;
PER09381;Peru;;;
PER09382;Peru;;;
PER09383;Peru;;;
PER09384;Peru;Trabajo en sistemas pero recien estoy estudiando la carrera de ing de sistemas;Trabaja en Sistemas y Estudia Ingeniería de Sistemas;Trabaja en Sistemas y Estudia Ingeniería de Sistemas
PER09385;Peru;;;
PER09386;Peru;;;
PER09387;Peru;;;
PER09388;Peru;Salud;Salud;Salud
PER09389;Peru;;;
PER09390;Peru;;;
PER09391;Peru;;;
PER09392;Peru;;;
PER09393;Peru;;;
PER09394;Peru;;;
PER09395;Peru;;;
PER09396;Peru;;;
PER09397;Peru;Ventas;Ventas;Ventas
PER09398;Peru;;;
PER09399;Peru;;;
PER09400;Peru;;;
PER09401;Peru;;;
PER09402;Peru;No trabaja;No Trabajo;No Trabajo
PER09403;Peru;;;
PER09404;Peru;Ninguno;Ninguno;Ninguno
PER09405;Peru;;;
PER09406;Peru;No estoy trabajando. Soy estudiante;Estudiante;Estudiante
PER09407;Peru;;;
PER09408;Peru;;;
PER09409;Peru;Todavía;No Informado;No Informado
PER09410;Peru;;;
PER09411;Peru;Ninguno;Ninguno;Ninguno
PER09412;Peru;;;
PER09413;Peru;No;No Informado;No Informado
PER09414;Peru;;;
PER09415;Peru;;;
PER09416;Peru;;;
PER09417;Peru;;;
PER09418;Peru;;;
PER09419;Peru;;;
PER09420;Peru;;;
PER09421;Peru;;;
PER09422;Peru;Y estudio Utp ingenieria de sistemas;Estudiante de Ingeniería de Sistemas (UTP);Estudiante de Ingeniería de Sistemas (UTP)
PER09423;Peru;;;
PER09424;Peru;;;
PER09425;Peru;;;
PER09426;Peru;No trabaja;No Trabajo;No Trabajo
PER09427;Peru;;;
PER09428;Peru;;;
PER09429;Peru;;;
PER09430;Peru;Distribución mayorista;Distribución Mayorista;Distribución Mayorista
PER09431;Peru;Ninguno;Ninguno;Ninguno
PER09432;Peru;;;
PER09433;Peru;;;
PER09434;Peru;;;
PER09435;Peru;;;
PER09436;Peru;Ninguno;Ninguno;Ninguno
PER09437;Peru;;;
PER09438;Peru;;;
PER09439;Peru;;;
PER09440;Peru;;;
PER09441;Peru;;;
PER09442;Peru;;;
PER09443;Peru;;;
PER09444;Peru;;;
PER09445;Peru;;;
PER09446;Peru;Ninguna;Ninguna;Ninguna
PER09447;Peru;;;
PER09448;Peru;;;
PER09449;Peru;;;
PER09450;Peru;;;
PER09451;Peru;;;
PER09452;Peru;estudiante;Estudiante;Estudiante
PER09453;Peru;;;
PER09454;Peru;;;
PER09455;Peru;;;
PER09456;Peru;;;
PER09457;Peru;;;
PER09458;Peru;Gimnasio;Gimnasio;Gimnasio
PER09459;Peru;;;
PER09460;Peru;Ninguno;Ninguno;Ninguno
PER09461;Peru;;;
PER09462;Peru;;;
PER09463;Peru;;;
PER09464;Peru;;;
PER09465;Peru;;;
PER09466;Peru;;;
PER09467;Peru;;;
PER09468;Peru;;;
PER09469;Peru;;;
PER09470;Peru;No trabaja;No Trabajo;No Trabajo
PER09471;Peru;;;
PER09472;Peru;;;
PER09473;Peru;No trabaja;No Trabajo;No Trabajo
PER09474;Peru;;;
PER09475;Peru;;;
PER09476;Peru;;;
PER09477;Peru;;;
PER09478;Peru;;;
PER09479;Peru;;;
PER09480;Peru;;;
PER09481;Peru;;;
PER09482;Peru;;;
PER09483;Peru;;;
PER09484;Peru;;;
PER09485;Peru;Ninguno/ estudiante;Estudiante;Estudiante
PER09486;Peru;;;
PER09487;Peru;;;
PER09488;Peru;Nada;No Informado;No Informado
PER09489;Peru;No trabajo;No Trabajo;No Trabajo
PER09490;Peru;;;
PER09491;Peru;;;
PER09492;Peru;;;
PER09493;Peru;Estudiante;Estudiante;Estudiante
PER09494;Peru;;;
PER09495;Peru;;;
PER09496;Peru;Ninguno;Ninguno;Ninguno
PER09497;Peru;;;
PER09498;Peru;;;
PER09499;Peru;;;
PER09500;Peru;;;
PER09501;Peru;Ninguno;Ninguno;Ninguno
PER09502;Peru;;;
PER09503;Peru;;;
PER09504;Peru;;;
